word,freq
amaze,14
amber,57
amble,2
ameba,0
amend,86
amide,0
amigo,0
amirs,0
amiss,14
amity,3
ammos,0
amnia,0
among,5012
amour,0
ample,168
amply,6
ampul,0
amuck,0
amuse,14
anent,0
angel,67
anger,369
angle,213
angry,453
angst,40
anime,255
anion,0
anise,2
ankhs,0
ankle,224
annex,24
annoy,19
annul,10
anode,7
anted,0
antes,0
antic,2
antis,0
antsy,5
anvil,4
aorta,0
apace,8
apart,780
aphid,0
aping,0
apish,0
appal,0
apple,168
apply,1011
apron,110
apses,0
apter,0
aptly,46
aquae,0
aquas,0
arbor,0
arced,1
ardor,1
areal,0
areas,4224
arena,282
argon,3
argot,0
argue,492
arias,3
arise,156
armed,807
armor,98
aroma,37
arose,83
arras,0
array,367
arrow,31
arson,128
artsy,6
arums,1
ascot,1
ashen,3
ashes,70
aside,675
asked,5323
askew,3
aspen,7
aspic,2
assay,10
asses,10
asset,539
aster,0
astir,0
atilt,0
atlas,4
atoll,1
atoms,21
atone,6
atria,5
attar,0
attic,37
audio,421
audit,207
auger,4
aught,0
augur,5
aunts,29
aunty,9
aurae,0
aural,5
auras,1
autos,10
auxin,0
avail,76
avast,0
avers,0
avert,53
avian,34
avoid,1871
avows,1
await,134
awake,80
award,1258
aware,1492
awash,16
awful,293
awing,0
awoke,19
axial,2
axing,20
axiom,5
axles,5
axons,0
ayahs,0
azure,7
baaed,0
babel,0
babes,5
backs,272
bacon,87
baddy,0
badge,83
badly,293
bagel,30
baggy,24
bahts,0
bails,9
bairn,0
baits,10
baize,3
baked,155
baker,22
bakes,13
balds,1
baled,0
baler,0
bales,26
balks,1
balky,0
balls,392
balms,4
balmy,10
balsa,0
banal,11
bands,320
bandy,0
banes,0
bangs,28
banjo,12
banks,839
banns,0
barbs,18
bards,1
bared,9
barer,0
bares,2
barfs,0
barge,41
barks,9
barns,18
baron,6
barre,1
basal,4
based,3306
baser,0
bases,262
basic,980
basil,31
basin,62
basis,1577
basks,2
bassi,0
basso,0
baste,1
basts,0
batch,159
bated,10
bates,1
bathe,18
baths,77
batik,2
baton,58
batty,1
bauds,0
baulk,0
bawds,0
bawdy,8
bawls,0
bayed,0
bayou,4
beach,930
beads,32
beady,2
beaks,5
beams,67
beans,207
beard,85
bears,226
beast,76
beats,180
beaus,1
beaut,3
beaux,0
bebop,0
becks,0
bedim,0
beech,8
beefs,1
beefy,4
beeps,2
beers,118
beery,0
beets,6
befit,0
befog,0
began,3646
begat,0
beget,1
begin,1735
begot,0
begum,0
begun,464
beige,39
being,18771
belay,1
belch,4
belie,8
belle,3
bells,106
belly,97
below,2145
belts,71
bench,748
bends,26
bents,0
beret,7
bergs,1
berms,2
berry,23
berth,98
beryl,0
beset,21
besom,0
besot,0
bests,13
betas,5
betel,3
bevel,0
bezel,8
bible,15
bicep,11
biddy,0
bided,2
bides,0
bidet,1
biers,0
bight,1
bigot,7
bijou,0
biked,1
biker,29
bikes,186
biles,0
bilge,1
bilks,0
bills,949
billy,2
bimbo,0
binds,14
binge,42
bingo,62
biped,0
birch,3
birds,441
birth,808
bison,31
bitch,22
biter,4
bites,120
bitty,3
blabs,2
black,1996
blade,97
blahs,0
blame,521
bland,28
blank,113
blare,3
blase,0
blast,271
blaze,287
bleak,76
blear,0
bleat,4
bleed,47
bleep,3
blend,359
blent,0
bless,86
blest,0
blimp,2
blind,271
bling,11
blini,0
blink,46
blips,1
bliss,31
blitz,55
bloat,4
blobs,6
block,1348
blocs,16
blogs,13
bloke,49
blond,30
blood,1505
bloom,87
bloop,2
blots,1
blown,223
blows,122
blowy,1
blued,0
bluer,2
blues,101
bluet,0
bluff,17
blunt,78
blurb,6
blurs,11
blurt,2
blush,38
board,2883
boars,9
boast,127
boats,331
bobby,1
bocce,4
bocci,0
bocks,0
boded,1
bodes,27
boffo,1
bogey,44
boggy,4
bogie,1
bogus,40
boils,28
bolas,0
boles,0
bolls,0
bolts,42
bolus,1
bombs,228
bonds,308
boned,4
boner,1
bones,170
boney,0
bongo,1
bongs,3
bonny,0
bonus,487
boobs,25
booby,9
booed,68
books,1053
booms,11
boons,1
boors,1
boost,1236
booth,159
boots,262
booty,8
booze,46
boozy,11
borax,1
bored,70
borer,5
bores,4
borne,61
boron,3
bosom,4
bossy,3
bosun,1
botch,2
bough,0
bound,289
bouts,51
bowed,46
bowel,76
bower,0
bowls,89
boxed,29
boxer,117
boxes,377
bozos,0
brace,118
bract,0
brads,0
braes,0
brags,3
braid,8
brain,993
brake,68
brand,1639
brans,0
brash,20
brass,87
brats,5
brave,225
bravo,0
brawl,83
brawn,8
brays,0
braze,0
bread,342
break,2612
bream,4
breed,153
breve,0
brews,13
briar,1
bribe,44
brick,169
bride,114
brief,607
brier,0
bries,0
brigs,0
brims,6
brine,26
bring,4260
brink,136
briny,10
brisk,32
broad,422
broil,2
broke,1250
bronc,2
brood,13
brook,8
broom,24
broth,38
brown,421
brows,24
bruin,1
bruit,0
brunt,71
brush,208
brusk,0
brute,16
bucks,65
buddy,71
budge,21
buffs,37
buggy,17
bugle,2
build,2910
built,2223
bulbs,41
bulge,7
bulgy,0
bulks,1
bulky,53
bulls,41
bully,98
bumps,77
bumpy,38
bunch,357
bunco,0
bungs,0
bunko,0
bunks,5
bunny,16
bunts,2
buoys,10
burbs,1
burgh,3
burgs,0
burka,1
burls,1
burly,8
burns,121
burnt,135
burps,3
burqa,0
burro,2
burrs,0
bursa,0
burst,272
busby,0
bused,5
buses,440
bushy,11
busts,17
busty,1
butch,5
butte,0
butts,24
buxom,2
buyer,177
bylaw,43
bytes,5
byway,1
cabal,13
cabby,0
cabin,214
cable,349
cacao,8
cache,40
cacti,6
caddy,6
cadet,21
cadge,1
cadre,38
cafes,93
caged,10
cages,32
cagey,7
cairn,2
caked,6
cakes,125
calfs,0
calif,0
calks,0
calla,0
calls,1832
calms,9
calve,0
calyx,0
camel,17
cameo,104
camps,290
campy,15
canal,114
candy,147
caned,1
caner,1
canes,7
canny,10
canoe,46
canon,80
canst,1
canto,1
cants,0
caped,3
caper,11
capes,12
capon,0
capos,1
carat,5
carbs,31
cards,889
cared,199
carer,78
cares,179
caret,0
cargo,287
carny,1
carob,0
carol,13
carom,1
carpi,0
carps,1
carry,1323
carts,54
carve,71
cased,1
cases,2703
casks,19
caste,77
casts,78
catch,956
cater,153
catty,3
caulk,5
cause,2521
caved,15
caves,43
cavil,0
cawed,0
cease,124
cecal,0
cecum,0
cedar,22
ceded,13
ceder,0
cedes,1
celli,0
cello,18
cells,432
cents,336
chafe,2
chaff,8
chain,823
chair,915
chalk,31
champ,73
chant,70
chaos,557
chaps,8
chapt,0
chard,5
charm,245
chars,0
chart,375
chary,0
chase,327
chasm,17
chats,86
cheap,430
cheat,79
check,1793
cheek,62
cheep,0
cheer,217
chefs,167
chemo,33
chert,0
chess,89
chest,437
chews,4
chewy,10
chick,19
chics,0
chide,1
chief,2897
child,2964
chile,9
chili,58
chill,134
chime,12
chimp,4
china,14
chine,0
chink,2
chino,0
chins,0
chips,392
chirp,4
chits,0
chive,1
chock,6
choir,122
choke,50
chomp,1
chops,86
chord,38
chore,25
chose,661
chows,0
chubs,0
chuck,16
chugs,5
chump,2
chums,3
chunk,119
churl,0
churn,41
chute,9
chyme,0
cider,83
cigar,16
cilia,1
cinch,13
circa,33
cirri,1
cited,541
cites,67
civet,1
civic,182
civil,1117
clack,1
claim,1703
clamp,34
clams,29
clang,1
clank,1
clans,17
claps,8
clash,575
clasp,7
class,1783
claws,18
clays,3
clean,1430
clear,4243
cleat,1
clefs,1
cleft,9
clerk,117
clews,0
click,237
cliff,97
climb,316
clime,0
cling,28
clink,1
clips,162
clipt,0
clits,0
cloak,16
clock,415
clods,2
clogs,10
clomp,1
clone,22
clonk,0
clops,0
close,4694
cloth,87
clots,23
cloud,487
clout,36
clove,5
clown,60
cloys,0
clubs,864
cluck,2
clued,3
clues,127
clump,11
clung,25
clunk,1
coach,3058
coals,9
coast,807
coats,67
cobra,4
cocas,0
cocci,0
cocks,6
cocky,13
cocoa,85
cocos,0
codas,3
coded,16
coder,4
codes,190
codex,1
coeds,0
cohos,0
coifs,0
coils,31
coins,181
coked,0
cokes,0
colas,0
colds,17
colic,1
colon,41
color,672
colts,3
comas,1
combo,83
combs,5
comer,4
comes,5787
comet,37
comfy,63
comic,303
comma,4
comps,5
conch,4
condo,62
cones,40
coney,0
conga,6
conic,0
conks,0
cooed,0
cooks,56
cooky,0
cools,17
coons,0
coops,3
coots,1
copay,5
coped,20
copes,3
copra,1
copse,0
coral,75
cords,31
cored,0
corer,0
cores,43
corgi,1
corks,2
corms,1
corns,2
corny,8
corps,66
coses,0
costs,2869
cotes,0
couch,109
cough,132
could,20482
count,965
coupe,12
coups,21
court,5617
coven,15
cover,1714
coves,6
covet,2
covey,1
cowed,5
cower,4
cowls,0
coyer,0
coyly,1
coypu,0
cozen,0
crabs,24
crack,348
craft,462
crags,1
cramp,20
crams,1
crane,50
crank,19
crape,0
craps,0
crash,1504
crass,13
crate,25
crave,48
crawl,48
craws,0
craze,42
crazy,527
creak,1
cream,526
credo,2
creed,21
creek,46
creel,1
creep,41
creme,3
crepe,10
crept,32
cress,1
crest,42
crews,547
cribs,3
crick,0
cried,115
crier,3
cries,60
crime,2070
crimp,0
crisp,140
croak,0
croci,0
crock,4
crone,0
crony,9
crook,13
croon,0
crops,232
cross,877
croup,2
crowd,1506
crown,269
crows,11
crude,271
cruds,0
cruel,190
cruet,0
crumb,7
cruse,0
crush,105
crust,45
crypt,7
cubed,5
cuber,0
cubes,27
cubic,98
cubit,0
cuffs,22
cuing,1
culls,3
cults,13
cumin,13
cunts,0
cupid,1
curbs,16
curds,5
cured,27
curer,0
cures,16
curia,2
curie,0
curio,0
curls,40
curly,26
curry,87
curse,92
curst,0
curve,119
curvy,13
cushy,6
cusps,1
cuter,6
cutie,4
cutup,0
cyans,0
cycle,759
cyder,0
cynic,6
cysts,8
czars,1
daces,0
dacha,0
daddy,52
dados,0
daffy,2
daily,1915
dairy,225
daisy,10
dales,0
dally,2
dames,3
damns,0
damps,0
dance,928
dandy,4
dangs,0
dared,46
darer,0
dares,20
darks,1
darns,0
darts,64
dated,818
dater,1
dates,593
datum,0
daubs,0
daunt,0
davit,0
dawns,8
dazed,10
dazes,0
deals,1063
dealt,378
deans,5
dears,0
deary,0
death,4326
debar,1
debit,91
debts,143
debug,2
debut,1275
decaf,2
decal,3
decay,64
decks,49
decor,85
decoy,17
decry,7
deeds,47
deems,28
deeps,0
deers,0
defer,34
defog,0
degas,1
deice,0
deify,1
deign,1
deism,2
deist,0
deity,31
delay,609
delft,0
delis,2
dells,0
delta,18
delve,111
demon,47
demos,26
demur,0
denim,62
dense,120
dents,5
depot,75
depth,501
derby,143
desks,43
deter,197
detox,21
deuce,6
devil,57
dhoti,0
dhows,0
dials,12
diary,71
diced,12
dices,0
dicey,10
dicks,4
dicky,0
dicta,0
didos,0
didst,0
diets,64
digit,32
diked,0
dikes,3
dills,1
dilly,0
dimes,5
dimly,10
dinar,1
dined,18
diner,65
dines,0
dingo,5
dings,3
dingy,11
dinky,1
dints,0
diode,4
dippy,0
direr,0
dirge,0
dirks,0
dirts,0
dirty,219
disco,55
discs,23
disks,9
ditch,99
ditsy,0
ditto,2
ditty,5
ditzy,0
divan,1
divas,2
dived,32
diver,36
dives,71
divot,1
divvy,2
dizzy,22
djinn,0
docks,46
dodge,40
dodos,0
doers,0
doffs,0
doges,0
doggy,13
dogie,0
dogma,10
doily,0
doing,5113
doled,14
doles,5
dolls,60
dolly,7
dolor,0
dolts,1
domed,7
domes,11
donas,0
dongs,0
donor,207
donut,22
dooms,1
doors,988
dopas,0
doped,0
doper,1
dopes,1
dopey,2
dorks,0
dorky,0
dorms,12
dosed,3
doses,84
doted,8
doter,0
dotes,0
dotty,0
doubt,996
dough,116
douse,18
doves,7
dowdy,1
dowel,1
dower,0
downs,182
downy,0
dowry,12
dowse,0
doyen,1
dozed,5
dozen,550
dozes,1
drabs,1
draft,885
drags,29
drain,155
drake,2
drama,926
drams,3
drank,66
drape,8
drawl,2
drawn,609
draws,287
drays,0
dread,72
dream,1009
drear,1
dregs,2
dress,747
drest,0
dried,125
drier,54
dries,22
drift,65
drill,190
drily,0
drink,1007
drips,8
dript,0
drive,2220
droll,0
drone,530
drool,2
droop,5
drops,285
dross,1
drove,569
drown,35
drubs,0
drugs,1394
druid,3
drums,92
drunk,226
drupe,0
dryad,0
dryer,55
dryly,6
ducal,0
ducat,0
duchy,0
ducks,71
ducky,0
ducts,9
duded,0
dudes,23
duels,20
duets,10
duffs,0
dukes,0
dulls,0
dully,0
dummy,33
dumps,18
dumpy,0
dunce,0
dunes,32
dungs,0
dunks,22
dunno,4
duped,30
duper,0
dupes,11
duple,0
durst,0
durum,2
dusks,0
dusky,2
dusts,2
dusty,33
dutch,0
duvet,30
dwarf,23
dweeb,0
dwell,29
dwelt,4
dyers,0
dying,421
dykes,9
eager,397
eagle,60
eared,1
earls,0
early,6253
earns,84
earth,381
eased,118
easel,4
eases,12
easts,0
eaten,124
eater,8
eaves,10
ebbed,9
ebony,4
echos,0
eclat,0
ecrus,0
edema,3
edged,139
edger,0
edges,138
edict,2
edify,0
edits,21
educe,0
eerie,56
egged,2
egret,2
eider,0
eight,3037
eject,7
eking,3
eland,0
elans,0
elate,0
elbow,151
elder,116
elect,157
elegy,2
elfin,1
elide,0
elite,389
elope,1
elude,12
elver,3
elves,24
email,1150
embed,20
ember,2
emcee,13
emend,0
emery,0
emirs,5
emits,15
emoji,69
emote,4
empty,626
enact,82
ended,2196
endow,3
endue,0
enema,1
enemy,387
enjoy,2247
ennui,6
enrol,24
ensue,10
enter,1006
entry,736
enure,0
envoy,61
epees,0
epics,6
epoch,5
epoxy,6
equal,895
equip,109
erase,66
erect,36
ergot,0
erode,55
erred,17
error,432
eruct,0
erupt,23
essay,119
ester,0
ether,14
ethic,109
ethos,95
ethyl,1
etude,0
euros,182
evade,64
evens,10
event,6614
every,8631
evict,18
evils,23
evoke,48
ewers,0
exact,485
exalt,0
exams,188
excel,91
execs,24
exert,47
exile,69
exist,500
exits,72
expel,34
expos,5
extol,3
extra,1804
exude,21
exult,2
exurb,2
eying,5
eyrie,0
fable,8
faced,1538
faces,1311
facet,29
facts,458
faded,79
fades,28
faery,0
fagot,0
fails,225
faint,53
fairs,43
fairy,72
faith,781
faked,20
faker,0
fakes,16
fakir,0
falls,538
famed,138
fames,0
fancy,205
fangs,6
fanny,4
farad,0
farce,27
fared,54
fares,138
farms,357
faros,0
farts,5
fasts,4
fatal,447
fated,7
fates,18
fatty,49
fatwa,6
fault,337
fauna,25
fauns,0
favor,494
fawns,8
faxed,0
faxes,0
fayer,0
fazed,6
fazes,0
fears,578
feast,99
feats,35
fecal,3
feces,16
feeds,109
feels,1712
feign,3
feint,2
fells,10
felon,85
felts,0
femur,9
fence,321
fends,7
feral,51
ferns,6
ferny,0
ferry,166
fests,2
fetal,25
fetas,0
fetch,51
feted,10
fetes,5
fetid,2
fetus,35
feuds,17
fever,182
fewer,677
fezes,0
fiats,0
fiber,117
fibre,122
fiche,0
fichu,0
ficus,1
fiefs,1
field,2752
fiend,4
fiery,102
fifer,0
fifes,0
fifth,1055
fifty,748
fight,2670
filch,0
filed,1399
filer,6
files,263
filet,5
fills,81
filly,23
films,1049
filmy,2
filth,17
final,5295
finch,2
finds,649
fined,288
finer,36
fines,325
finis,0
finks,0
finny,0
fiord,0
fired,890
firer,0
fires,441
firms,660
first,26206
firth,1
fishy,9
fists,32
fitly,0
fives,15
fixed,531
fixer,33
fixes,89
fizzy,20
fjord,7
flabs,0
flack,4
flags,345
flail,2
flair,87
flake,10
flaky,14
flame,79
flank,66
flans,0
flaps,3
flare,49
flash,214
flask,3
flats,254
flaws,98
flays,0
fleas,14
fleck,1
flees,10
fleet,290
flesh,74
flick,76
flied,1
flier,6
flies,149
fling,25
flint,3
flips,37
flirt,15
flits,0
float,95
flock,110
floes,2
flogs,1
flood,599
floor,1677
flops,21
flora,33
floss,14
flour,102
flout,9
flown,154
flows,208
flubs,3
flues,0
fluff,14
fluid,146
fluke,18
fluky,1
flume,7
flung,28
flunk,0
flush,59
flute,26
flyby,7
flyer,32
foals,4
foams,9
foamy,3
focal,93
focus,2980
fogey,1
foggy,25
foils,4
foist,2
folds,19
folio,0
folks,563
folly,26
fondu,0
fonts,5
foods,495
fools,24
foots,2
foray,45
force,2301
fords,0
fores,0
forge,85
forgo,29
forks,7
forms,688
forte,4
forth,289
forts,4
forty,39
forum,285
fouls,50
found,9005
fount,1
fours,65
fowls,1
foxed,1
foxes,34
foyer,31
frack,1
frail,26
frame,491
franc,8
frank,46
frats,1
fraud,761
frays,0
freak,69
freed,152
freer,15
frees,23
fresh,1525
frets,4
friar,2
fried,156
frier,0
fries,82
frigs,0
frill,3
frisk,0
fritz,1
frizz,16
frock,12
frogs,24
frond,1
front,3391
frosh,1
frost,74
froth,6
frown,5
froze,27
fruit,434
frump,0
fryer,70
fucks,3
fudge,12
fuels,275
fugal,0
fugue,0
fulls,0
fully,1862
fumed,28
fumes,38
funds,2358
fungi,42
funks,0
funky,38
funny,533
furls,0
furor,9
furry,75
furze,0
fused,20
fusee,0
fuses,8
fussy,10
fusty,0
futon,0
fuzed,0
fuzes,0
fuzzy,23
gabby,0
gable,13
gaffe,20
gaffs,0
gaged,0
gages,1
gaily,1
gains,583
gaits,1
galas,7
gales,16
galls,0
gamed,4
gamer,44
games,5794
gamey,0
gamin,0
gamma,14
gamut,23
gangs,191
gaols,1
gaped,0
gapes,0
garbs,1
gases,69
gasps,10
gassy,2
gated,46
gates,221
gator,10
gaudy,6
gauge,113
gaunt,4
gauze,6
gauzy,5
gavel,13
gawks,0
gawky,0
gayer,1
gayly,0
gazed,18
gazer,0
gazes,10
gears,73
gecko,3
geeks,3
geeky,7
geese,30
gelds,0
gelid,0
genes,83
genie,6
genii,0
genre,367
gents,7
genus,8
geode,0
germs,33
getup,4
ghats,5
ghost,163
ghoul,6
giant,795
gibed,0
gibes,0
giddy,17
gifts,434
gilds,0
gills,8
gilts,3
gimme,2
gimps,0
gimpy,0
gipsy,0
girds,0
girls,1341
girly,7
girth,0
girts,0
gismo,0
gists,1
given,5636
giver,16
gives,1462
gizmo,3
glace,2
glade,3
glads,0
gland,14
glans,0
glare,24
glass,699
glaze,21
gleam,7
glean,10
glees,0
glens,3
glide,36
glint,5
glitz,23
gloat,4
globe,310
globs,1
gloom,32
glops,0
glory,221
gloss,29
glove,74
glows,4
glued,26
glues,1
gluey,2
gluts,0
gnarl,0
gnash,0
gnats,5
gnawn,0
gnaws,1
gnome,5
goads,3
goals,2639
goats,64
godly,10
goers,24
gofer,0
going,14152
golds,34
golfs,0
golly,1
gonad,0
goner,1
gongs,8
gonna,644
goods,835
goody,11
gooey,11
goofs,1
goofy,35
gooks,0
goons,18
goops,0
goose,35
gored,2
gores,0
gorge,18
gorps,0
gorse,4
gotta,180
gouge,4
gourd,5
gouts,0
gouty,0
gowns,31
grabs,174
grace,231
grade,469
grads,14
graft,39
grain,132
grams,147
grand,763
grant,788
grape,49
graph,35
grasp,121
grass,359
grate,6
grave,280
gravy,65
grays,3
graze,16
great,7387
grebe,1
greed,72
green,1618
greet,93
greys,1
grids,22
grief,295
grill,77
grime,27
grimy,6
grind,82
grins,6
gripe,19
grips,54
gript,0
grist,2
grits,5
groan,3
groat,0
grogs,0
groin,61
groom,49
grope,4
gross,340
group,6865
grout,11
grove,16
growl,2
grown,814
grows,214
grubs,4
gruel,2
gruff,7
grump,1
grunt,5
guano,0
guard,969
guava,5
guess,588
guest,605
guffs,0
guide,803
guild,15
guile,7
guilt,135
guise,56
gulag,2
gulch,1
gulfs,0
gulls,16
gully,13
gulps,0
gumbo,9
gummy,13
gunks,0
gunky,0
gunny,2
guppy,0
gurus,13
gushy,1
gussy,0
gusto,15
gusts,138
gusty,41
gutsy,20
gutty,1
guyed,0
gypsy,7
gyros,3
gyved,0
gyves,0
habit,182
hacks,33
hadji,0
hadst,0
hafts,0
haiku,1
hails,81
hairs,26
hairy,20
hajji,0
hakes,0
halal,12
haled,0
haler,0
hales,0
hallo,0
halls,128
halos,3
halts,22
halve,23
hammy,1
hands,1985
handy,209
hangs,101
hanks,0
hanky,1
haply,0
happy,2397
hardy,17
hared,0
harem,2
hares,9
harks,3
harms,70
harps,6
harpy,1
harry,1
harsh,276
harts,1
hasps,0
haste,14
hasty,17
hatch,40
hated,126
hater,11
hates,68
hauls,17
haunt,57
haven,120
haves,6
havoc,113
hawed,0
hawks,32
hayed,0
hazed,0
hazel,9
hazer,1
hazes,0
heads,705
heady,29
heals,17
heaps,31
heard,2854
hears,54
heart,2511
heath,13
heats,65
heave,13
heavy,1656
hecks,0
hedge,547
heeds,2
heels,254
hefts,0
hefty,188
heirs,25
heist,35
helix,1
hello,54
hells,0
helms,10
helot,0
helps,1383
helve,0
hemes,0
hemps,0
hence,197
henna,0
herbs,85
herds,26
heres,0
heron,3
heros,0
hertz,1
hewed,0
hewer,0
hexed,0
hexes,0
hicks,2
hided,0
hider,0
hides,52
highs,383
hiked,56
hiker,23
hikes,178
hills,147
hilly,38
hilts,0
hinds,0
hinge,24
hints,176
hippo,16
hippy,8
hired,451
hires,63
hitch,26
hived,0
hives,20
hoagy,0
hoard,23
hoary,2
hobby,86
hobos,0
hocks,1
hoers,0
hogan,0
hoist,15
hoked,0
hokes,0
hokey,6
hokum,0
holds,994
holed,19
holes,321
holey,1
holly,8
homed,4
homer,126
homes,2653
homey,5
homos,0
honed,48
honer,0
hones,2
honey,161
honks,3
honky,3
honor,687
hooch,2
hoods,17
hooey,0
hoofs,1
hooka,0
hooks,51
hooky,1
hoops,51
hoots,5
hoped,508
hopes,1364
horas,0
horde,15
horns,42
horny,10
horse,416
horsy,0
hosed,4
hoses,14
hosts,733
hotel,1334
hotly,44
hound,15
houri,0
hours,4615
house,4006
hovel,0
hover,39
howdy,1
howls,8
hubby,24
huffs,0
huffy,2
huger,0
hulas,0
hulks,0
hullo,0
hulls,6
human,2594
humid,53
humor,244
humph,0
humps,9
humus,1
hunch,4
hunks,1
hunky,5
hunts,31
hurls,5
hurry,84
hurts,112
husks,3
husky,4
hussy,2
hutch,1
huzza,0
hydra,5
hydro,30
hyena,4
hying,0
hymen,2
hymns,16
hyped,28
hyper,19
hypes,5
hypos,0
iambi,0
iambs,0
icier,1
icily,1
icing,54
icons,88
ictus,0
ideal,771
ideas,977
idiom,9
idiot,50
idled,2
idler,0
idles,0
idols,36
idyll,3
idyls,0
igloo,2
ikons,0
ileum,0
ilium,0
image,1171
imago,1
imams,5
imbed,0
imbue,5
impel,1
imply,51
inane,6
inapt,0
inbox,58
incur,47
index,531
indue,0
inept,31
inert,12
infer,14
infos,0
infra,7
ingot,0
inked,40
inlay,2
inlet,10
inner,277
input,285
inset,14
inter,10
intro,15
inure,0
ionic,5
iotas,0
irate,17
irked,14
irons,16
irony,90
isles,7
islet,5
issue,3827
itchy,20
items,1783
ivied,0
ivies,0
ivory,33
jabot,0
jacks,13
jaded,13
jades,0
jails,57
jambs,1
japan,0
japed,0
japes,1
jatos,0
jaunt,4
javas,0
jawed,3
jazzy,11
jeans,180
jeeps,2
jeers,11
jehad,1
jello,4
jells,0
jelly,28
jenny,0
jerks,13
jerky,6
jests,1
jetty,28
jewed,0
jewel,64
jibed,0
jibes,7
jiffs,0
jiffy,4
jihad,18
jilts,0
jimmy,0
jinni,0
jinns,0
jived,0
jives,0
jocks,3
johns,0
joins,241
joint,855
joist,1
joked,241
joker,10
jokes,206
jokey,9
jolly,21
jolts,1
joule,0
joust,3
jowls,0
jowly,0
joyed,0
judge,1480
judos,0
juice,219
juicy,69
julep,0
jumbo,16
jumps,95
jumpy,3
junco,1
junks,0
junky,1
junta,33
juror,28
jutes,0
kabob,1
kales,0
kapok,0
kappa,1
kaput,2
karat,1
karma,15
karts,4
kayak,41
kayos,0
kazoo,0
kebab,21
kebob,0
keels,0
keens,0
keeps,713
kelps,0
kenos,0
kepis,0
kerbs,10
ketch,4
keyed,8
khaki,18
khans,1
kicks,343
kicky,0
kiddo,8
kiddy,1
kills,173
kilns,4
kilos,29
kilts,5
kinda,74
kinds,418
kings,43
kinks,18
kinky,1
kiosk,27
kirks,0
kited,0
kites,12
kiths,0
kitty,15
kiwis,3
klutz,0
knack,50
knave,0
knead,4
kneed,1
kneel,8
knees,134
knell,9
knelt,12
knife,645
knish,0
knits,6
knobs,6
knock,262
knoll,3
knots,42
known,4972
knows,1435
knurl,0
koala,10
kolas,0
kooks,3
kooky,5
kopek,0
kraal,1
kraut,1
krill,5
krona,0
krone,3
kudos,16
kudzu,0
label,332
labia,3
labor,625
laced,44
laces,16
lacks,182
laded,0
laden,24
lades,0
ladle,2
lager,25
laird,1
lairs,4
laity,6
lakes,107
lamas,0
lambs,43
lamed,0
lamer,0
lames,0
lamps,47
lanai,0
lance,4
lands,332
lanes,394
lanky,3
lapel,4
lapin,0
lapse,31
larch,7
lards,0
lardy,0
large,3810
largo,0
larks,0
larva,6
laser,115
lasso,3
lasts,123
latch,18
later,6650
latex,27
lathe,4
laths,0
latte,28
lauds,4
laugh,378
lavas,0
laved,0
laves,0
lawns,59
laxer,0
laxly,0
layer,350
layup,113
lazed,0
lazes,0
leach,7
leads,930
leafs,0
leafy,26
leaks,145
leaky,23
leans,60
leant,9
leaps,40
leapt,42
learn,2094
lease,324
leash,35
least,4746
leave,3114
ledge,14
leech,4
leeks,9
leers,1
leery,7
lefts,5
lefty,37
legal,2999
leggy,9
legit,39
lemon,156
lemur,3
lends,35
lento,0
leper,3
lepta,0
letup,1
levee,9
level,3886
lever,23
liars,12
libel,25
licit,0
licks,7
lidos,0
liege,0
liens,13
lieus,0
lifer,9
lifts,114
light,2625
liked,435
liken,6
liker,0
likes,811
lilac,12
lilts,0
limbo,58
limbs,67
limed,0
limes,5
limit,943
limns,0
limos,2
limps,2
lined,269
linen,45
liner,39
lines,1308
lingo,10
lings,0
links,485
lints,0
linty,0
lions,66
lipid,8
lippy,2
liras,13
lisle,0
lisps,0
lists,317
liter,23
lithe,6
litre,103
lived,1268
liven,4
liver,168
lives,3562
livid,9
llama,2
llano,0
loads,194
loafs,0
loams,0
loamy,0
loans,599
loath,8
lobar,0
lobby,176
lobed,0
lobes,2
local,8922
lochs,3
locks,130
locus,10
lodes,2
lodge,83
lofts,4
lofty,59
loges,0
logic,135
login,35
logon,1
logos,41
loins,3
lolls,0
loner,8
longs,10
looks,2309
looms,59
loons,4
loony,3
loops,26
loopy,2
loose,313
loots,1
loped,1
lopes,0
lords,15
lores,0
loris,0
lorry,137
loser,80
loses,195
lotto,6
lotus,11
lours,0
louse,0
lousy,14
louts,2
loved,2337
lover,137
loves,590
lowed,0
lower,2259
lowly,17
loxes,0
loyal,305
luaus,0
lubed,0
lubes,0
lucid,13
lucks,0
lucky,638
lucre,0
luffs,0
lulls,6
lumps,32
lumpy,12
lunar,132
lunch,558
lunge,14
lungs,105
lupin,0
lupus,13
lurch,10
lured,44
lures,10
lurid,11
lurks,10
lusts,1
lusty,1
lutes,0
lying,462
lymph,19
lynch,5
lyres,1
lyric,23
macaw,1
maced,1
maces,2
macho,16
machs,0
macro,60
madam,10
madly,13
mafia,42
magic,502
magma,11
magus,0
maids,2
mails,1
maims,1
mains,56
maize,62
major,4554
maker,265
makes,3968
males,153
malls,68
malts,4
malty,0
mamas,4
mamba,2
mambo,0
mamma,1
mammy,0
maned,0
manes,0
manga,106
mange,6
mango,42
mangy,0
mania,23
manic,16
manly,7
manna,2
manor,32
manse,2
manta,1
maple,48
march,256
mares,4
maria,1
marks,859
marls,0
marry,162
marsh,14
marts,0
maser,0
